"";"deserta";"educ_jefe";"hermanos";"jmujer";"miembros";"aglomerado";"edad";"ch07";"ch08";"ch10";"ch11";"ch13";"ch14";"nivel_ed";"estado";"cat_ocup";"cat_inac";"intensi";"ingresos_familiares";"ingreso_per_capita";"mujer"
"276";0;4;6;0;9;4;16;5;2;1;1;2;"01";3;3;0;3;NA;50000;5555,56;0
"277";0;4;6;0;9;4;14;5;1;1;1;2;"00";3;3;0;3;NA;50000;5555,56;1
"278";0;2;3;0;5;4;14;5;4;1;1;2;"03";3;3;0;3;NA;37500;7500;1
"279";0;4;2;0;4;4;16;5;1;1;1;2;"03";3;3;0;3;NA;27500;6875;0
"280";0;2;3;1;4;4;19;5;1;2;0;1;"";4;1;3;0;3;0;0;0
"281";0;2;3;1;4;4;13;5;1;1;1;2;"00";3;3;0;3;NA;0;0;0
"282";0;2;2;0;4;4;15;5;2;1;2;2;"02";3;3;0;3;NA;55000;13750;1
"283";0;2;2;0;4;4;19;5;2;2;0;1;"";4;3;0;7;NA;55000;13750;1
"284";0;7;2;0;4;4;15;5;2;1;2;2;"02";3;3;0;3;NA;133000;33250;1
"285";0;2;4;1;7;4;15;5;4;1;1;2;"02";3;3;0;3;NA;47700;6814,29;0
"286";0;6;3;1;5;4;14;5;1;1;2;2;"01";3;3;0;3;NA;55000;11000;0
"287";0;6;3;1;5;4;15;5;1;1;2;2;"02";3;3;0;3;NA;55000;11000;1
"288";0;4;2;0;4;4;13;5;4;1;1;2;"00";3;3;0;3;NA;0;0;0
"289";0;7;4;1;5;4;16;5;12;1;1;2;"02";3;3;0;3;NA;0;0;0
"290";0;7;4;1;5;4;13;5;12;1;1;2;"00";3;3;0;3;NA;0;0;1
"291";0;4;4;0;6;4;15;5;4;1;1;2;"02";3;3;0;3;NA;35000;5833,33;1
"292";0;4;4;0;6;4;13;5;4;1;1;2;"00";3;3;0;3;NA;35000;5833,33;1
"293";0;4;5;1;7;4;19;5;4;2;0;1;"";4;3;0;4;NA;30000;4285,71;1
"294";0;4;5;1;7;4;15;5;4;1;1;2;"01";3;3;0;3;NA;30000;4285,71;0
"295";0;2;2;0;4;4;16;5;4;1;1;2;"03";3;3;0;3;NA;0;0;0
"296";0;6;2;1;4;4;14;5;12;1;2;2;"00";3;3;0;3;NA;0;0;1
"297";0;6;2;1;4;4;17;5;12;1;2;2;"04";3;3;0;3;NA;0;0;0
"298";0;8;2;1;4;4;18;5;1;1;2;2;"04";3;3;0;3;NA;110000;27500;1
"299";0;2;2;0;4;4;18;5;1;1;1;2;"01";3;3;0;3;NA;39000;9750;0
"300";0;2;2;0;4;4;15;5;1;1;1;2;"01";3;3;0;3;NA;39000;9750;0
"301";0;2;2;1;4;4;14;5;4;1;1;2;"01";3;3;0;3;NA;0;0;0
"302";0;4;2;0;4;4;16;5;1;1;1;2;"04";3;3;0;3;NA;0;0;1
"303";0;4;2;0;4;4;13;5;1;1;1;2;"02";3;3;0;3;NA;0;0;0
"304";0;4;3;0;5;4;17;5;1;1;2;2;"04";3;3;0;3;NA;35000;7000;0
"305";0;4;4;0;6;4;15;5;4;1;1;2;"01";3;2;2;0;NA;7000;1166,67;0
"306";0;6;3;1;6;4;16;5;1;1;2;2;"02";3;3;0;3;NA;69000;11500;1
"307";0;6;3;1;6;4;13;5;1;1;2;2;"00";3;3;0;3;NA;69000;11500;1
"308";0;6;2;0;4;4;18;5;1;1;1;2;"04";3;3;0;3;NA;75000;18750;0
"309";0;6;2;0;4;4;14;5;1;1;1;2;"01";3;3;0;3;NA;75000;18750;1
"310";0;7;2;0;4;4;16;5;1;1;2;2;"03";3;3;0;3;NA;0;0;0
"311";0;4;1;0;3;4;17;5;1;1;2;2;"04";3;3;0;3;NA;0;0;1
"312";0;4;1;1;2;4;17;5;2;1;1;2;"02";3;3;0;3;NA;0;0;0
"313";0;7;2;1;3;4;18;5;1;1;2;2;"02";3;1;3;0;2;117000;39000;0
"314";0;2;1;0;3;4;18;5;2;2;0;1;"";4;3;0;7;NA;9000;3000;1
"315";1;7;1;1;2;4;19;5;1;1;1;2;"03";3;1;3;0;2;0;0;1
"316";0;7;2;0;4;4;15;5;1;1;2;2;"02";3;3;0;3;NA;65000;16250;1
"317";0;4;2;1;3;4;19;5;1;2;0;1;"";4;1;3;0;3;42000;14000;1
"318";0;4;1;0;3;4;16;5;1;1;2;2;"01";3;3;0;3;NA;49000;16333,33;1
"319";0;4;1;0;3;4;17;5;1;1;1;2;"04";3;3;0;3;NA;70000;23333,33;1
"320";0;2;3;1;5;4;18;5;4;1;1;2;"04";3;3;0;3;NA;23700;4740;1
"321";0;2;3;1;5;4;16;5;4;1;1;2;"02";3;3;0;3;NA;23700;4740;0
"322";0;4;3;0;5;4;15;5;2;1;1;2;"00";3;3;0;3;NA;25000;5000;1
"323";0;6;3;1;4;4;18;5;1;1;1;2;"04";3;3;0;3;NA;0;0;0
"324";0;6;1;1;2;4;18;5;1;1;1;2;"04";3;3;0;3;NA;0;0;0
"325";0;6;1;0;3;4;19;5;1;2;0;1;"";4;3;0;7;NA;120000;40000;0
"326";0;4;3;0;5;4;16;5;1;1;2;2;"02";3;3;0;3;NA;55000;11000;1
"327";0;4;3;0;5;4;14;5;2;1;2;2;"01";3;3;0;3;NA;0;0;1
"328";0;4;3;0;5;4;15;5;4;1;1;2;"02";3;3;0;3;NA;38000;7600;1
"329";0;4;4;0;6;4;13;5;4;1;1;2;"00";3;3;0;3;NA;37000;6166,67;0
"330";0;2;4;1;5;4;14;5;1;1;1;2;"01";3;3;0;3;NA;23000;4600;0
"331";1;2;4;1;5;4;17;5;4;2;0;2;"01";3;3;0;7;NA;23000;4600;0
"332";0;4;2;0;4;4;16;5;1;1;1;2;"03";3;3;0;3;NA;32000;8000;0
"333";0;4;2;0;4;4;16;5;1;1;2;2;"03";3;3;0;3;NA;73000;18250;1
"334";0;4;2;1;3;4;16;5;1;1;1;2;"02";3;3;0;3;NA;18600;6200;0
"335";0;4;5;0;7;4;14;5;4;1;1;2;"01";3;3;0;3;NA;0;0;0
"336";0;4;5;0;7;4;13;5;4;1;1;2;"00";3;3;0;3;NA;0;0;1
"337";0;4;4;0;7;4;18;5;4;1;1;2;"04";3;3;0;3;NA;62000;8857,14;0
"338";0;7;2;1;3;4;18;5;4;1;2;2;"04";3;3;0;3;NA;48000;16000;0
"339";0;7;3;0;5;4;16;5;1;1;2;2;"03";3;3;0;3;NA;120000;24000;1
"340";0;7;3;0;5;4;15;5;1;1;1;2;"02";3;3;0;3;NA;120000;24000;0
"341";0;6;1;1;4;4;18;5;1;1;2;2;"05";3;3;0;3;NA;39000;9750;0
"342";1;4;2;1;3;4;17;5;1;2;0;1;"";4;2;0;0;NA;90000;30000;0
"343";1;2;6;0;8;4;19;5;12;2;0;2;"04";3;3;0;7;NA;1e+05;12500;0
"344";1;2;6;0;8;4;16;5;12;2;0;2;"04";3;3;0;7;NA;1e+05;12500;1
"345";0;2;6;0;8;4;14;5;12;1;1;2;"00";3;3;0;3;NA;1e+05;12500;1
"346";1;2;4;0;6;4;19;5;1;1;1;2;"03";3;3;0;3;NA;60000;10000;0
"347";0;7;1;0;3;4;18;5;4;1;1;2;"04";3;3;0;3;NA;0;0;1
"348";0;6;2;0;4;4;15;5;1;1;2;2;"02";3;3;0;3;NA;40000;10000;1
"349";1;2;1;0;3;4;19;5;1;2;0;2;"02";3;2;3;0;NA;80000;26666,67;1
"350";0;4;3;0;5;4;17;5;4;1;1;2;"03";3;3;0;3;NA;18000;3600;0
"351";0;4;3;1;4;4;14;5;1;1;1;2;"00";3;3;0;3;NA;14800;3700;1
"352";0;4;2;0;4;4;17;5;1;1;1;2;"04";3;3;0;3;NA;30000;7500;1
"353";0;4;2;0;4;4;13;5;1;1;1;2;"00";3;3;0;3;NA;30000;7500;0
"354";0;4;1;1;2;4;19;5;4;2;0;1;"";4;2;0;0;NA;12000;6000;0
"355";0;6;2;0;4;4;18;5;1;1;2;2;"05";3;3;0;3;NA;0;0;0
"356";0;6;2;0;4;4;15;5;1;1;2;2;"02";3;3;0;3;NA;0;0;1
"357";1;2;3;1;6;4;19;5;4;2;0;2;"03";3;1;2;0;1;0;0;1
"358";0;4;2;0;4;4;14;5;1;1;1;2;"00";3;3;0;3;NA;30000;7500;1
"359";0;4;2;0;4;4;14;5;1;1;1;2;"01";3;3;0;3;NA;37500;9375;0
"360";0;4;1;1;2;4;13;5;1;1;2;2;"01";3;3;0;3;NA;70000;35000;1
"361";0;4;4;1;5;4;15;5;4;1;1;2;"00";3;3;0;3;NA;29200;5840;1
"362";0;2;1;1;2;4;16;5;1;1;1;2;"02";3;3;0;3;NA;18000;9000;1
"363";0;4;1;0;2;4;15;5;4;1;1;2;"03";3;3;0;3;NA;26000;13000;1
"364";0;4;3;1;4;4;17;5;4;1;1;2;"04";3;3;0;3;NA;40000;10000;1
"365";0;4;3;1;4;4;13;5;4;1;1;2;"00";3;3;0;3;NA;40000;10000;0
"366";0;4;2;0;4;4;15;5;4;1;1;2;"01";3;3;0;3;NA;28000;7000;0
"367";0;2;2;1;4;4;15;5;4;1;1;2;"02";3;3;0;3;NA;3000;750;0
"368";0;6;3;0;5;5;17;5;1;1;1;2;"04";3;3;0;3;NA;75000;15000;1
"369";0;2;3;1;4;5;18;5;4;1;1;2;"02";3;3;0;3;NA;8100;2025;1
"370";0;2;3;1;4;5;15;5;4;1;1;2;"01";3;3;0;3;NA;8100;2025;1
"371";0;4;2;0;4;5;15;5;1;1;1;2;"01";3;3;0;3;NA;40000;10000;1
"372";0;6;4;0;7;5;17;5;1;1;2;2;"04";3;3;0;3;NA;31500;4500;0
"373";0;6;2;0;4;5;19;5;1;2;0;1;"";4;1;3;0;1;0;0;0
"374";0;4;1;1;2;5;13;5;4;1;1;2;"00";3;3;0;3;NA;9000;4500;1
"375";0;4;2;0;4;5;17;5;1;1;1;2;"04";3;3;0;3;NA;30000;7500;1
"376";0;2;2;0;4;5;14;5;4;1;1;2;"01";3;3;0;3;NA;29000;7250;1
"377";0;4;3;1;4;5;18;5;4;2;0;1;"";4;3;0;7;NA;8400;2100;1
"378";0;4;2;1;4;5;15;5;4;1;1;2;"00";3;3;0;3;NA;8600;2150;0
"379";0;7;2;0;4;5;17;5;1;1;1;2;"05";3;3;0;3;NA;86000;21500;0
"380";0;7;2;0;4;5;13;5;1;1;1;2;"01";3;3;0;3;NA;86000;21500;1
"381";1;2;4;1;8;5;17;5;1;2;0;2;"01";3;3;0;7;NA;23400;2925;0
"382";0;4;1;0;3;5;16;5;1;1;2;2;"03";3;3;0;3;NA;63000;21000;0
"383";0;4;3;0;5;5;15;5;1;1;1;2;"03";3;3;0;3;NA;25000;5000;1
"384";0;6;2;1;3;5;15;5;1;1;1;2;"02";3;3;0;3;NA;25000;8333,33;1
"385";0;4;1;1;2;5;16;5;4;1;1;2;"02";3;3;0;3;NA;6000;3000;1
"386";0;4;3;1;5;5;19;5;4;2;0;1;"";4;3;0;7;NA;43000;8600;0
"387";0;4;3;0;8;5;15;5;1;1;1;2;"02";3;3;0;3;NA;35500;4437,5;0
"388";1;4;3;0;8;5;19;5;1;2;0;2;"01";3;1;2;0;1;35500;4437,5;0
"389";1;2;4;0;6;5;19;5;4;1;1;2;"02";3;3;0;3;NA;0;0;1
"390";0;2;4;0;6;5;16;5;4;1;1;2;"03";3;3;0;3;NA;0;0;1
"391";0;2;4;0;6;5;15;5;4;1;1;2;"02";3;3;0;3;NA;0;0;1
"392";0;4;3;0;4;5;16;5;4;1;1;2;"03";3;3;0;3;NA;21500;5375;1
"393";0;4;1;0;2;5;19;5;1;2;0;1;"";4;2;0;0;NA;35000;17500;1
"394";0;2;6;0;8;5;18;5;4;1;1;2;"04";3;3;0;3;NA;14000;1750;1
"395";0;2;1;0;4;5;14;5;4;1;1;2;"00";3;3;0;3;NA;26500;6625;1
"396";0;6;1;0;3;5;19;5;1;2;0;1;"";4;2;0;0;NA;55000;18333,33;0
"397";0;4;2;0;5;5;14;5;1;1;1;2;"00";3;3;0;3;NA;36000;7200;1
"398";0;4;3;1;4;5;13;5;1;1;1;2;"00";3;3;0;3;NA;50000;12500;1
"399";1;4;2;0;4;5;19;5;1;1;1;2;"05";3;3;0;3;NA;47000;11750;0
"400";0;4;2;0;4;5;15;5;1;1;1;2;"02";3;3;0;3;NA;47000;11750;1
"401";0;6;2;1;3;5;17;5;1;1;1;2;"03";3;3;0;3;NA;40000;13333,33;1
"402";0;4;3;1;4;5;15;5;1;1;1;2;"00";3;3;0;3;NA;22000;5500;0
"403";0;7;2;0;4;5;16;5;1;1;2;2;"02";3;3;0;3;NA;0;0;1
"404";0;6;2;1;3;5;16;5;1;1;2;2;"02";3;3;0;3;NA;25000;8333,33;0
"405";1;2;2;1;3;5;19;5;4;1;1;2;"05";3;3;0;3;NA;19000;6333,33;0
"406";0;2;4;0;8;5;19;5;4;2;0;1;"";4;2;0;0;NA;0;0;0
"407";0;2;4;0;8;5;17;5;4;1;1;2;"03";3;3;0;3;NA;0;0;0
"408";0;6;2;0;4;5;16;5;1;1;1;2;"02";3;3;0;3;NA;65000;16250;0
"409";1;4;2;0;4;5;19;5;4;2;0;2;"02";3;3;0;7;NA;25400;6350;0
"410";0;4;2;0;4;5;17;5;4;1;1;2;"03";3;3;0;3;NA;25400;6350;0
"411";0;4;2;1;4;5;17;5;1;1;1;2;"02";3;3;0;3;NA;52000;13000;0
"412";0;4;3;0;5;5;16;5;1;1;1;2;"03";3;3;0;3;NA;70000;14000;0
"413";1;4;3;0;5;5;19;5;1;1;1;2;"04";3;3;0;3;NA;70000;14000;1
"414";0;4;3;0;5;5;18;5;1;1;1;2;"04";3;3;0;3;NA;70000;14000;0
"415";0;4;3;0;5;5;15;5;4;1;1;2;"00";3;3;0;3;NA;25600;5120;0
"416";0;4;3;0;5;5;18;5;4;1;1;2;"03";3;3;0;3;NA;25600;5120;1
"417";0;4;3;0;5;5;14;5;4;1;1;2;"00";3;3;0;3;NA;25600;5120;1
"418";0;6;4;0;6;5;16;5;4;1;1;2;"02";3;3;0;3;NA;30000;5000;0
"419";0;6;4;0;6;5;13;5;4;1;1;2;"00";3;3;0;3;NA;30000;5000;1
"420";0;4;4;0;6;5;14;5;4;1;1;2;"01";3;3;0;3;NA;0;0;1
"421";0;2;1;0;3;5;16;5;4;1;2;2;"03";3;3;0;3;NA;36000;12000;1
"422";0;2;3;1;5;5;15;5;4;1;1;2;"01";3;3;0;3;NA;18800;3760;1
"423";0;4;3;0;5;5;18;5;4;1;1;2;"04";3;3;0;3;NA;25600;5120;0
"424";0;4;3;0;5;5;16;5;4;1;1;2;"02";3;3;0;3;NA;25600;5120;0
"425";0;7;3;0;5;5;15;5;1;1;2;2;"03";3;3;0;3;NA;59000;11800;1
"426";0;4;2;0;4;5;19;5;1;2;0;1;"";4;3;0;4;NA;70000;17500;1
"427";0;2;3;1;4;5;13;5;4;1;1;2;"01";3;3;0;3;NA;10300;2575;1
"428";0;4;3;0;5;5;16;5;4;1;1;2;"02";3;3;0;3;NA;40200;8040;0
"429";0;4;3;0;5;5;14;5;4;1;1;2;"01";3;3;0;3;NA;40200;8040;0
"430";0;7;1;0;3;5;17;5;1;1;1;2;"03";3;3;0;3;NA;67000;22333,33;0
"431";0;6;3;1;4;5;18;5;1;2;0;2;"04";3;3;0;7;NA;47000;11750;0
"432";0;6;3;1;5;5;13;5;1;1;1;2;"01";3;3;0;3;NA;24000;4800;1
"433";0;4;1;0;3;5;16;5;1;1;1;2;"03";3;3;0;3;NA;60000;20000;0
"434";0;4;3;0;5;5;18;5;1;2;0;2;"04";3;3;0;7;NA;113000;22600;0
"435";0;4;3;0;5;5;16;5;1;1;1;2;"04";3;3;0;3;NA;113000;22600;1
"436";0;2;4;1;5;5;15;5;4;1;1;2;"00";3;3;0;3;NA;8000;1600;0
"437";0;2;3;0;5;5;14;5;2;1;1;2;"00";3;3;0;3;NA;0;0;0
"438";0;7;1;0;3;5;16;5;1;1;1;2;"02";3;3;0;3;NA;60000;20000;0
"439";0;2;3;0;7;5;16;5;4;1;1;2;"03";3;3;0;3;NA;38400;5485,71;0
"440";0;2;3;0;7;5;14;5;4;1;1;2;"01";3;3;0;3;NA;38400;5485,71;1
"441";1;4;2;0;4;5;19;5;1;1;1;2;"04";3;3;0;3;NA;92000;23000;1
"442";1;2;1;1;2;5;19;5;1;1;2;2;"02";3;3;0;1;NA;12500;6250;1
"443";0;6;5;1;6;5;18;5;1;1;1;2;"04";3;3;0;3;NA;40000;6666,67;0
"444";0;6;5;1;6;5;15;5;1;1;1;2;"02";3;3;0;3;NA;40000;6666,67;0
"445";0;2;1;0;3;5;13;5;4;1;1;2;"00";3;3;0;3;NA;7000;2333,33;1
"446";0;4;2;1;3;5;15;5;4;1;1;2;"02";3;3;0;3;NA;10500;3500;1
"447";0;4;2;0;4;5;16;5;1;1;1;2;"02";3;3;0;3;NA;63000;15750;0
"448";0;4;1;0;3;5;16;5;1;1;1;2;"03";3;3;0;3;NA;48000;16000;1
"449";0;2;2;1;3;5;16;5;4;1;1;2;"02";3;3;0;3;NA;12100;4033,33;1
"450";0;7;4;0;6;5;18;5;1;1;1;2;"04";3;3;0;3;NA;0;0;0
"451";0;7;4;0;6;5;16;5;1;1;1;2;"03";3;3;0;3;NA;0;0;1
"452";0;7;4;0;6;5;16;5;1;1;1;2;"03";3;3;0;3;NA;0;0;0
"453";0;7;3;1;5;5;18;5;2;1;1;2;"04";3;3;0;3;NA;40000;8000;0
"454";0;4;3;0;5;5;15;5;4;1;1;2;"01";3;3;0;3;NA;16900;3380;1
"455";0;4;3;1;4;5;15;5;4;1;1;2;"01";3;3;0;3;NA;9600;2400;0
"456";0;4;3;1;10;5;17;5;4;1;1;2;"01";3;3;0;3;NA;0;0;0
"457";0;4;1;1;3;5;13;5;1;1;1;2;"00";3;3;0;3;NA;35000;11666,67;0
"458";0;6;4;0;6;5;14;5;1;1;2;2;"01";3;3;0;3;NA;38000;6333,33;0
"459";0;4;4;0;6;5;17;5;1;1;1;2;"03";3;3;0;3;NA;0;0;1
"460";0;4;4;0;6;5;15;5;1;1;1;2;"01";3;3;0;3;NA;0;0;0
"461";0;6;4;0;6;5;17;5;1;1;1;2;"04";3;3;0;3;NA;0;0;0
"462";0;6;4;0;6;5;15;5;1;1;1;2;"02";3;3;0;3;NA;0;0;0
"463";0;4;2;0;4;5;14;5;1;1;2;2;"02";3;3;0;3;NA;47000;11750;0
"464";0;2;6;1;7;5;14;5;4;1;1;2;"00";3;3;0;3;NA;37400;5342,86;0
"465";0;4;3;0;5;5;17;5;1;1;2;2;"04";3;3;0;3;NA;57000;11400;1
"466";0;7;1;1;3;5;14;5;12;1;2;2;"00";3;3;0;3;NA;0;0;1
"467";0;4;3;0;5;5;15;5;4;1;1;2;"01";3;3;0;3;NA;32000;6400;0
"468";0;4;3;0;5;5;13;5;4;1;1;2;"00";3;3;0;3;NA;32000;6400;1
"469";0;4;2;1;3;5;17;5;1;1;1;2;"03";3;3;0;3;NA;8500;2833,33;1
"470";0;2;3;1;5;5;15;5;4;1;1;2;"01";3;3;0;3;NA;13400;2680;1
"471";0;4;1;0;3;5;15;5;4;1;1;2;"02";3;3;0;3;NA;21000;7000;1
"472";0;2;4;0;7;5;16;5;4;1;1;2;"01";3;3;0;3;NA;21900;3128,57;1
"473";0;2;4;0;7;5;19;5;4;2;0;1;"";4;3;0;4;NA;21900;3128,57;1
"474";0;2;2;0;4;5;14;5;4;1;1;2;"02";3;3;0;3;NA;18000;4500;0
"475";0;4;3;0;7;5;15;5;4;1;1;2;"02";3;3;0;3;NA;41800;5971,43;0
"476";0;2;3;0;5;5;16;5;4;1;1;2;"03";3;3;0;3;NA;10600;2120;0
"477";0;2;3;0;5;5;14;5;4;1;1;2;"00";3;3;0;3;NA;10600;2120;0
"478";0;4;1;1;2;5;14;5;1;1;1;2;"00";3;3;0;3;NA;30000;15000;1
"479";0;4;2;0;4;5;18;5;1;1;1;2;"03";3;3;0;3;NA;35000;8750;1
"480";0;7;3;0;5;5;19;5;1;2;0;1;"";4;1;3;0;2;138000;27600;1
"481";0;7;3;0;5;5;17;5;1;1;2;2;"03";3;3;0;3;NA;138000;27600;1
"482";0;7;3;0;5;5;15;5;1;1;2;2;"02";3;3;0;3;NA;138000;27600;1
"483";0;4;2;0;4;5;14;5;1;1;2;2;"02";3;3;0;3;NA;0;0;0
"484";0;8;2;1;4;5;16;5;1;1;1;2;"03";3;3;0;3;NA;0;0;1
"485";0;4;5;0;7;5;19;5;4;2;0;1;"";4;3;0;4;NA;50000;7142,86;1
"486";0;4;5;0;7;5;16;5;4;1;1;2;"03";3;3;0;3;NA;50000;7142,86;1
"487";0;4;5;0;7;5;13;5;4;1;1;2;"01";3;3;0;3;NA;50000;7142,86;1
"488";0;7;2;0;4;6;14;5;12;1;2;2;"02";3;3;0;3;NA;75000;18750;1
"489";0;7;2;0;4;6;17;5;1;1;1;2;"04";3;3;0;3;NA;75000;18750;0
"490";0;7;2;0;4;6;14;5;1;1;1;2;"01";3;3;0;3;NA;75000;18750;1
"491";0;4;2;0;4;6;16;5;1;1;1;2;"02";3;3;0;3;NA;80000;20000;0
"492";0;4;2;0;4;6;17;5;1;1;1;2;"01";3;3;0;3;NA;80000;20000;1
"493";0;4;3;0;5;6;14;5;1;1;1;2;"02";3;3;0;3;NA;40000;8000;0
"494";0;4;2;1;4;6;16;5;1;1;1;2;"04";3;3;0;3;NA;113000;28250;1
"495";0;4;2;1;4;6;15;5;1;1;1;2;"04";3;3;0;3;NA;76000;19000;1
"496";1;7;3;0;5;6;17;5;1;2;0;1;"";4;3;0;4;NA;0;0;1
"497";0;4;3;1;5;6;17;5;1;1;2;2;"05";3;3;0;3;NA;45000;9000;1
"498";0;4;3;1;5;6;15;5;1;1;1;2;"04";3;3;0;3;NA;45000;9000;1
"499";0;6;1;0;3;6;14;5;1;1;2;2;"02";3;3;0;3;NA;0;0;0
"500";0;4;1;1;3;6;16;5;1;1;1;2;"04";3;3;0;3;NA;65000;21666,67;1
"501";0;4;2;0;4;6;18;5;1;1;1;2;"05";3;3;0;3;NA;35000;8750;1
"502";0;4;3;0;5;6;15;5;1;1;2;2;"03";3;3;0;3;NA;28000;5600;0
"503";0;7;2;0;4;6;15;5;1;1;1;2;"03";3;3;0;3;NA;80000;20000;0
"504";0;2;2;0;4;6;15;5;4;1;1;2;"04";3;3;0;3;NA;33700;8425;1
"505";0;2;1;0;3;6;13;5;1;1;1;2;"01";3;3;0;3;NA;22500;7500;1
"506";1;2;2;1;3;6;19;5;4;1;1;2;"05";3;3;0;3;NA;23800;7933,33;1
"507";0;2;3;0;5;6;16;5;2;1;1;2;"03";3;3;0;3;NA;24800;4960;1
"508";0;7;2;0;4;6;16;5;1;1;2;2;"04";3;3;0;3;NA;73000;18250;1
"509";0;7;2;0;4;6;13;5;1;1;2;2;"00";3;3;0;3;NA;73000;18250;0
"510";0;6;2;0;4;6;14;5;1;1;1;2;"02";3;3;0;3;NA;48000;12000;0
"511";0;7;3;0;5;6;13;5;1;1;2;2;"00";3;3;0;3;NA;170000;34000;1
"512";0;4;5;1;7;6;17;5;3;1;1;2;"03";3;3;0;3;NA;0;0;1
"513";0;4;5;1;7;6;15;5;3;1;1;2;"03";3;3;0;3;NA;0;0;1
"514";0;4;3;1;4;6;14;5;1;1;1;2;"01";3;3;0;3;NA;31500;7875;1
"515";0;2;2;0;4;6;14;5;1;1;2;2;"02";3;3;0;3;NA;70000;17500;1
"516";1;4;2;0;4;6;19;5;4;1;1;2;"05";3;1;3;0;2;33500;8375;0
"517";0;4;2;0;4;6;19;5;1;2;0;1;"";4;1;3;0;1;22000;5500;1
"518";1;4;2;0;4;6;19;5;4;1;1;2;"01";3;3;0;3;NA;0;0;0
"519";0;6;2;1;3;6;13;5;1;1;2;2;"01";3;3;0;3;NA;35000;11666,67;1
"520";0;4;2;1;5;6;16;5;1;1;1;2;"03";3;3;0;3;NA;0;0;0
"521";0;4;4;1;6;6;18;5;3;1;1;2;"05";3;3;0;3;NA;30800;5133,33;0
"522";0;4;2;0;4;6;16;5;1;1;1;2;"03";3;3;0;3;NA;0;0;0
"523";0;6;2;1;4;6;17;5;12;1;1;2;"03";3;3;0;3;NA;76000;19000;0
"524";0;2;2;0;4;6;18;5;1;1;2;2;"05";3;1;3;0;2;64000;16000;1
"525";0;7;5;1;7;6;14;5;1;1;1;2;"01";3;3;0;3;NA;35500;5071,43;1
"526";0;7;5;1;7;6;18;5;1;1;1;2;"02";3;3;0;3;NA;35500;5071,43;0
"527";0;7;5;1;7;6;17;5;1;1;1;2;"03";3;3;0;3;NA;35500;5071,43;0
"528";0;2;5;1;8;6;16;5;1;1;1;2;"01";3;3;0;3;NA;41000;5125;1
"529";0;2;5;1;8;6;18;5;4;1;1;2;"02";3;3;0;3;NA;41000;5125;0
"530";0;7;3;0;5;6;14;5;1;1;2;2;"02";3;3;0;3;NA;0;0;1
"531";0;4;2;0;6;6;18;5;1;1;2;2;"03";3;3;0;3;NA;0;0;1
"532";0;4;2;0;6;6;16;5;1;1;1;2;"04";3;3;0;3;NA;0;0;1
"533";0;4;3;0;5;6;14;5;1;1;2;2;"02";3;3;0;3;NA;60000;12000;0
"534";0;4;4;0;7;6;17;5;1;1;2;2;"03";3;3;0;3;NA;0;0;0
"535";1;2;2;0;4;6;19;5;1;1;1;2;"05";3;3;0;3;NA;34500;8625;0
"536";0;4;4;0;5;6;16;5;1;1;2;2;"03";3;3;0;3;NA;44800;8960;0
"537";0;4;2;1;3;6;16;5;1;1;1;2;"05";3;3;0;3;NA;26000;8666,67;1
"538";0;2;2;1;3;6;13;5;1;1;1;2;"01";3;3;0;3;NA;21990;7330;0
"539";0;2;4;0;6;6;16;5;1;1;1;2;"02";3;3;0;3;NA;16000;2666,67;0
"540";0;2;2;1;4;6;17;5;4;1;1;2;"02";3;3;0;3;NA;0;0;1
"541";0;4;2;1;3;6;14;5;1;1;1;2;"01";3;3;0;3;NA;29000;9666,67;0
"542";0;7;2;0;4;6;13;5;1;1;2;2;"02";3;3;0;3;NA;74000;18500;1
"543";0;2;4;0;6;6;13;5;4;1;1;2;"01";3;3;0;3;NA;45800;7633,33;0
"544";0;4;2;1;3;6;15;5;1;1;1;2;"02";3;3;0;3;NA;24400;8133,33;1
"545";0;4;2;0;4;6;17;5;1;1;2;2;"05";3;3;0;3;NA;0;0;0
"546";0;4;1;0;3;6;13;5;4;1;1;2;"01";3;3;0;3;NA;22500;7500;1
"547";0;2;5;0;8;6;18;5;3;1;1;2;"02";3;3;0;3;NA;49800;6225;1
"548";0;2;4;1;7;6;17;5;3;1;1;2;"02";3;3;0;3;NA;45800;6542,86;1
"549";0;2;4;1;7;6;14;5;3;1;1;2;"02";3;3;0;3;NA;45800;6542,86;0
"550";0;7;4;1;5;6;17;5;1;1;1;2;"04";3;3;0;3;NA;13200;2640;1
"551";0;4;2;0;4;6;16;5;1;1;1;2;"03";3;3;0;3;NA;63000;15750;0
"552";0;8;2;1;4;6;15;5;1;1;1;2;"03";3;3;0;3;NA;0;0;1
"553";0;4;2;0;4;6;15;5;1;1;1;2;"02";3;3;0;3;NA;0;0;1
"554";0;2;3;0;6;6;16;5;4;1;1;2;"02";3;3;0;3;NA;23200;3866,67;1
"555";0;2;3;0;6;6;14;5;4;1;1;2;"01";3;3;0;3;NA;23200;3866,67;0
"556";1;6;2;0;4;6;19;5;1;1;1;2;"05";3;3;0;3;NA;32500;8125;0
"557";0;4;2;0;4;6;13;5;4;1;2;2;"00";3;3;0;3;NA;39100;9775;1
"558";0;4;3;0;5;6;16;5;4;1;1;2;"04";3;3;0;3;NA;0;0;0
