"";"ID";"anio";"mes";"dpto";"region_4";"e26";"e27";"e29_6";"e36";"e49";"e202";"e197_1";"e51_2";"e51_3";"e201_1a";"e201_1b";"e201_1c";"e201_1d";"e51_4_a";"e51_4_b";"e51_5";"e51_6";"e51_8";"e51_9";"e51_10";"e51_11";"e224_1";"f85";"f124_1";"f124_2";"f124_3";"f124_5";"f73";"pobpcoac";"pt1";"pt2";"pt4";"edu";"exp";"lpt1";"lpt4";"exp2"
"6976";9112;2021;11;10;2;1;45;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;44959;44958,6;44959;9;30;10,7134973452927;10,7134973452927;900
"6977";9112;2021;11;10;2;2;35;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;44;2;2;2;1;1;2;30659;30658,6;30659;12;17;10,3306684892828;10,3306684892828;289
"6978";9113;2021;11;10;2;1;24;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;31259;31258,6;31259;9;9;10,350049817304;10,350049817304;81
"6979";9115;2021;11;10;2;1;49;3;0;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;36;2;2;2;2;9;2;15000;15000;15000;11;32;9,61580548008435;9,61580548008435;1024
"6980";9115;2021;11;10;2;2;44;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;36;2;2;2;1;9;2;11200;10000;10000;9;29;9,32366905728319;9,21034037197618;841
"6981";9115;2021;11;10;2;1;18;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;32659;32658,6;32659;9;3;10,3938634997147;10,3938634997147;9
"6982";9116;2021;11;10;2;1;55;3;2;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;38659;38658,6;38659;9;40;10,5625245389664;10,5625245389664;1600
"6983";9117;2021;11;10;2;2;37;3;1;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;25942;21941,6;21942;9;22;10,1636031367701;9,9961396573325;484
"6984";9118;2021;11;10;2;1;51;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;43659;43658,6;43659;9;36;10,6841555636255;10,6841555636255;1296
"6985";9118;2021;11;10;2;2;27;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;44;2;2;2;2;1;2;20659;20658,6;20659;12;9;9,93588697658279;9,93588697658279;81
"6986";9119;2021;11;10;2;2;30;3;0;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;44;2;2;2;1;1;2;22159;22158,6;22159;10;14;10,0059809619702;10,0059809619702;196
"6987";9119;2021;11;10;2;1;31;3;0;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;44;2;2;2;2;1;2;34659;34658,6;34659;10;15;10,4533011700707;10,4533011700707;225
"6988";9144;2021;11;11;2;2;70;3;2;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;1;2;2;1;2;19500;3500;6500;6;58;9,87816974455184;8,77955745588373;3364
"6989";9146;2021;11;11;2;1;50;3;2;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;18000;18000;18000;8;36;9,7981270368783;9,7981270368783;1296
"6990";9147;2021;11;11;2;1;45;3;0;1;0;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;60;2;2;2;2;1;2;65659;65658,6;65659;12;27;11,0922238688666;11,0922238688666;729
"6991";9147;2021;11;11;2;2;46;3;0;1;0;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;30;2;2;2;1;1;2;21659;21658,6;21659;12;28;9,98315788319364;9,98315788319364;784
"6992";9150;2021;11;11;2;1;27;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;1;6;0;0;0;30;2;2;2;1;9;2;22659;22658,6;22659;19;2;10,028294749796;10,028294749796;4
"6993";9150;2021;11;11;2;2;25;3;0;1;0;1;6;0;1;1;0;1;3;3;0;3;0;0;0;0;0;45;2;2;2;2;1;2;32659;32658,6;32659;15;4;10,3938634997147;10,3938634997147;16
"6994";9152;2021;11;11;2;1;43;3;1;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;32659;32658,6;32659;8;29;10,3938634997147;10,3938634997147;841
"6995";9160;2021;11;11;2;2;78;3;4;1;0;1;6;0;1;0;1;0;3;0;3;0;4;0;0;0;0;2;1;2;2;1;9;2;32000;2000;2000;16;56;10,3734911817819;7,60090245954208;3136
"6996";9163;2021;11;11;2;2;42;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;2;2;1;9;2;3590;2000;2000;6;30;8,18590748148232;7,60090245954208;900
"6997";9163;2021;11;11;2;1;45;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;60;2;2;2;2;9;2;22659;22658,6;22659;9;30;10,028294749796;10,028294749796;900
"6998";9164;2021;11;11;2;1;32;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;74659;74658,6;74659;9;17;11,2206810006185;11,2206810006185;289
"6999";9166;2021;11;11;2;1;64;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;2;2;2;9;2;14200;13000;13000;6;52;9,56099724358935;9,47270463644367;2704
"7000";9167;2021;11;11;2;1;62;3;2;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;60;2;2;2;2;4;2;28659;28658,6;28659;9;47;10,2632088516196;10,2632088516196;2209
"7001";9167;2021;11;11;2;2;58;3;2;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;25000;25000;25000;8;44;10,1266311038503;10,1266311038503;1936
"7002";9168;2021;11;11;2;2;58;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;3;0;0;0;0;40;2;2;2;2;2;2;62659;62658,6;62659;15;37;11,0454562214542;11,0454562214542;1369
"7003";9169;2021;11;11;2;1;34;3;5;1;0;1;6;0;1;0;0;1;3;0;0;3;0;4;0;0;0;40;2;2;2;2;1;2;82659;42658,6;82659;16;12;11,3224741510725;11,3224741510725;144
"7004";9169;2021;11;11;2;2;37;3;1;1;0;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;10;2;2;2;1;7;2;2659;0;2659;12;19;7,8855549474335;7,8855549474335;361
"7005";9170;2021;11;11;2;2;50;3;2;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;2;2;1;1;2;20900;12000;12000;6;38;9,9475044379529;9,39266192877014;1444
"7006";9172;2021;11;11;2;2;37;3;5;1;0;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;24;2;2;2;1;9;2;12000;12000;12000;12;19;9,39266192877014;9,39266192877014;361
"7007";9174;2021;11;11;2;1;43;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;32659;32658,6;32659;9;28;10,3938634997147;10,3938634997147;784
"7008";9174;2021;11;11;2;2;39;3;0;1;0;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;16859;13058,6;13059;7;26;9,73261619133467;9,47720219953458;676
"7009";9175;2021;11;11;2;2;31;3;1;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;8;2;2;2;1;1;2;11938;3200;3200;9;16;9,3874818687286;8,07090608878782;256
"7010";9176;2021;11;11;2;1;67;3;3;1;0;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;6;2;2;2;1;9;2;32000;20000;20000;12;49;10,3734911817819;9,90348755253613;2401
"7011";9177;2021;11;11;2;1;52;3;3;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;2;2;2;1;1;2;16000;16000;16000;4;42;9,68034400122192;9,68034400122192;1764
"7012";9178;2021;11;11;2;1;37;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;2;2;2;1;1;2;18859;17658,6;17659;6;25;9,84472432225508;9,77897819581732;625
"7013";9179;2021;11;11;2;2;66;3;0;1;0;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;28;2;2;2;1;9;2;9600;8400;8400;7;53;9,16951837745593;9,03598698483141;2809
"7014";9180;2021;11;11;2;2;35;3;1;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;22;2;2;2;1;1;2;30700;16000;16000;9;20;10,3320179335753;9,68034400122192;400
"7015";9180;2021;11;11;2;1;25;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;41;2;2;2;2;1;2;13460;13458,6;13459;9;10;9,50744788507512;9,50737358590203;100
"7016";9181;2021;11;11;2;1;42;3;1;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;20000;20000;20000;4;32;9,90348755253613;9,90348755253613;1024
"7017";9183;2021;11;11;2;2;55;3;2;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;19659;19658,6;19659;8;41;9,88627018058571;9,88627018058571;1681
"7018";9184;2021;11;11;2;2;55;3;1;1;0;1;6;0;1;1;0;0;3;3;0;0;0;0;0;0;0;5;2;2;2;1;1;2;5855;4658,6;4659;12;37;8,6751008051212;8,44647025279725;1369
"7019";9184;2021;11;11;2;1;49;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;4;0;0;0;0;21;2;2;2;2;9;2;11597;8000;8000;16;27;9,35847499154829;8,98719682066197;729
"7020";9186;2021;11;11;2;2;53;3;1;1;0;1;6;0;1;0;1;0;3;0;3;0;4;0;0;0;0;30;2;2;2;1;1;2;60659;52658,6;60659;16;31;11,013016701517;11,013016701517;961
"7021";9187;2021;11;11;2;1;50;3;3;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;2;2;2;2;9;2;10000;10000;10000;6;38;9,21034037197618;9,21034037197618;1444
"7022";9187;2021;11;11;2;2;32;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;46;2;2;2;1;1;2;22300;21200;21200;9;17;10,0123419574482;9,9617564606601;289
"7023";9188;2021;11;11;2;1;48;3;0;1;0;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;42;2;2;2;2;9;2;35659;15000;35659;7;35;10,4817456309717;10,4817456309717;1225
"7024";9188;2021;11;11;2;1;20;3;5;1;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;20000;20000;20000;8;6;9,90348755253613;9,90348755253613;36
"7025";9189;2021;11;11;2;2;28;3;1;1;0;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;40;2;2;2;2;1;2;22659;20658,6;20659;12;10;10,028294749796;9,93588697658279;100
"7026";9201;2021;11;11;2;2;32;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;6;0;0;0;60;2;2;2;2;1;2;84409;82658,6;82659;18;8;11,3434245711276;11,3224741510725;64
"7027";9202;2021;11;11;2;2;33;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;4;0;0;0;0;30;2;2;2;1;2;2;44659;26658,6;44659;16;11;10,7068021769404;10,7068021769404;121
"7028";9202;2021;11;11;2;1;36;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;3;0;0;44;2;2;2;2;4;2;70825;70825,2666666667;70825;15;15;11,1679710898405;11,1679710898405;225
"7029";9206;2021;11;11;2;2;26;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;5;0;0;0;44;2;2;2;1;1;2;83839;62658,6;83839;17;3;11,3366488009422;11,3366488009422;9
"7030";9208;2021;11;11;2;1;43;3;5;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;40;2;2;2;2;4;2;42659;42658,6;42659;10;27;10,6609841738591;10,6609841738591;729
"7031";9209;2021;11;11;2;2;26;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;4;0;0;0;0;30;2;2;2;2;2;2;46659;29658,6;46659;16;4;10,750612540839;10,750612540839;16
"7032";9210;2021;11;11;2;1;48;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;44;2;2;2;1;1;2;50659;50658,6;50659;12;30;10,8328642879586;10,8328642879586;900
"7033";9211;2021;11;11;2;2;49;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;4;0;0;0;0;24;2;2;2;1;2;2;42659;42658,6;42659;16;27;10,6609841738591;10,6609841738591;729
"7034";9211;2021;11;11;2;1;49;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;4;0;0;0;25;2;2;2;2;2;2;55659;37658,6;55659;16;27;10,9269918820506;10,9269918820506;729
"7035";9212;2021;11;11;2;1;41;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;40;2;2;2;2;1;2;58430;58430,12;58430;12;23;10,9755867892859;10,9755867892859;529
"7036";9212;2021;11;11;2;2;39;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;20;2;2;2;1;1;2;13659;13658,6;13659;12;21;9,52212463885339;9,52212463885339;441
"7037";9213;2021;11;11;2;2;35;3;5;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;25;2;2;2;1;1;2;14659;14658,6;14659;11;18;9,59278247292681;9,59278247292681;324
"7038";9213;2021;11;11;2;1;41;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;70;2;2;2;2;1;2;72659;72658,6;72659;12;23;11,1935270377668;11,1935270377668;529
"7039";9214;2021;11;11;2;2;25;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;20659;20658,6;20659;9;10;9,93588697658279;9,93588697658279;100
"7040";9214;2021;11;11;2;1;27;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;28000;28000;28000;9;12;10,2399597891573;10,2399597891573;144
"7041";9215;2021;11;11;2;1;52;3;0;1;0;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;30659;30658,6;30659;9;37;10,3306684892828;10,3306684892828;1369
"7042";9215;2021;11;11;2;2;53;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;4;0;0;0;36;2;2;1;1;2;2;52659;52658,6;52659;16;31;10,8715848470531;10,8715848470531;961
"7043";9216;2021;11;11;2;1;46;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;40;2;2;2;2;1;2;72659;52658,6;72659;12;28;11,1935270377668;11,1935270377668;784
"7044";9216;2021;11;11;2;2;43;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;4;0;0;0;0;12;2;2;2;1;1;2;53565;16658,6;47565;16;21;10,888643681106;10,7698440660604;441
"7045";9217;2021;11;11;2;2;47;3;1;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;60;2;2;2;1;1;2;21797;21797,2;21797;10;31;9,98953680016104;9,98953680016104;961
"7046";9218;2021;11;11;2;2;39;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;30;2;2;2;1;1;2;32659;32658,6;32659;12;21;10,3938634997147;10,3938634997147;441
"7047";9218;2021;11;11;2;1;39;3;0;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;44;2;2;2;2;1;2;52659;52658,6;52659;11;22;10,8715848470531;10,8715848470531;484
"7048";9219;2021;11;11;2;1;39;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;3;0;0;40;2;2;2;1;1;2;51659;51658,6;51659;15;18;10,8524119660116;10,8524119660116;324
"7049";9219;2021;11;11;2;2;36;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;40;2;2;2;1;1;2;52659;52658,6;52659;12;18;10,8715848470531;10,8715848470531;324
"7050";9220;2021;11;11;2;2;43;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;44;2;2;2;1;1;2;40659;40658,6;40659;12;25;10,6129656547155;10,6129656547155;625
"7051";9223;2021;11;12;2;2;44;3;2;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;30;2;2;2;1;9;2;10234;8000;8000;8;30;9,23343170319958;8,98719682066197;900
"7052";9224;2021;11;12;2;1;33;3;5;1;0;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;32;2;2;2;1;2;2;32659;32658,6;32659;12;15;10,3938634997147;10,3938634997147;225
"7053";9226;2021;11;12;2;2;62;3;5;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;30;2;2;2;1;2;2;35659;33658,6;35659;10;46;10,4817456309717;10,4817456309717;2116
"7054";9228;2021;11;12;2;1;65;3;3;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;39;1;2;2;1;1;2;51600;27000;36600;10;49;10,8512769514697;10,5078035193895;2401
"7055";9228;2021;11;12;2;2;32;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;2;3;0;0;40;2;2;2;1;1;2;30659;30658,6;30659;17;9;10,3306684892828;10,3306684892828;81
"7056";9229;2021;11;12;2;1;65;3;5;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;2;2;1;9;2;15000;15000;15000;4;55;9,61580548008435;9,61580548008435;3025
"7057";9230;2021;11;12;2;1;42;3;1;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;30;2;2;2;1;2;2;34659;34658,6;34659;9;27;10,4533011700707;10,4533011700707;729
"7058";9230;2021;11;12;2;2;41;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;4;0;2;1;45;2;2;2;1;1;2;103492;102658,6;102659;18;17;11,5472489498418;11,5391641987721;289
"7059";9247;2021;11;12;2;1;27;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;37659;37658,6;37659;9;12;10,536316626799;10,536316626799;144
"7060";9249;2021;11;12;2;1;58;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;2;2;2;9;2;15000;15000;15000;6;46;9,61580548008435;9,61580548008435;2116
"7061";9250;2021;11;12;2;2;52;3;5;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;12;2;2;2;1;9;2;4850;3650;3650;10;36;8,48673398393153;8,20248244657654;1296
"7062";9250;2021;11;12;2;1;46;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;19200;18000;18000;6;34;9,86266555801587;9,7981270368783;1156
"7063";9250;2021;11;12;2;1;57;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;2;2;2;1;2;20000;20000;20000;6;45;9,90348755253613;9,90348755253613;2025
"7064";9251;2021;11;12;2;1;52;3;5;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;54159;54158,6;54159;8;38;10,8996720579168;10,8996720579168;1444
"7065";9251;2021;11;12;2;1;24;3;5;1;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;25000;25000;25000;8;10;10,1266311038503;10,1266311038503;100
"7066";9254;2021;11;12;2;2;52;3;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;13692;2658,6;2659;6;40;9,52453778508369;7,8855549474335;1600
"7067";9254;2021;11;12;2;1;24;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;48;2;2;2;2;1;2;24494;24493,5;24494;12;6;10,1061630552105;10,1061630552105;36
"7068";9266;2021;11;13;2;1;48;3;0;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;48;2;2;2;2;1;2;42659;42658,6;42659;11;31;10,6609841738591;10,6609841738591;961
"7069";9269;2021;11;13;2;1;28;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;1;2;2;30659;30658,6;30659;9;13;10,3306684892828;10,3306684892828;169
"7070";9270;2021;11;13;2;1;57;3;4;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;2;2;2;1;1;2;36659;36658,6;36659;6;45;10,5094033319029;10,5094033319029;2025
"7071";9273;2021;11;13;2;1;56;3;0;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;30959;30958,6;30959;8;42;10,340406107043;10,340406107043;1764
"7072";9273;2021;11;13;2;2;52;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2;2;2;1;9;2;5440;3500;3500;6;40;8,60153433984999;8,1605182474775;1600
"7073";9273;2021;11;13;2;2;25;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;40;2;2;2;1;1;2;12000;12000;12000;12;7;9,39266192877014;9,39266192877014;49
"7074";9275;2021;11;13;2;1;31;3;5;1;0;1;6;0;0;1;0;1;0;3;0;3;0;0;2;0;0;30;2;2;2;1;1;2;13000;13000;13000;14;11;9,47270463644367;9,47270463644367;121
"7075";9276;2021;11;13;2;1;63;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;8;0;6;1;20;2;2;2;2;1;2;389325;152658,6;302659;26;31;12,8721704343095;12,6203607165778;961
"7076";9276;2021;11;13;2;2;62;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;4;0;0;0;36;2;2;2;1;2;2;43659;43658,6;43659;16;40;10,6841555636255;10,6841555636255;1600
"7077";9278;2021;11;13;2;2;42;3;4;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;30;2;2;2;1;1;2;41409;28658,6;40659;11;25;10,6312438677092;10,6129656547155;625
"7078";9279;2021;11;13;2;2;33;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;4;0;3;0;0;20;2;2;2;1;2;2;62659;42658,6;62659;19;8;11,0454562214542;11,0454562214542;64
"7079";9280;2021;11;13;2;1;73;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;4;0;0;0;0;30;1;2;2;1;9;2;82659;37658,6;37659;16;51;11,3224741510725;10,536316626799;2601
"7080";9281;2021;11;13;2;1;34;3;1;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;48;2;2;2;1;1;2;29800;29800;29800;10;18;10,3022636724935;10,3022636724935;324
"7081";9282;2021;11;13;2;1;38;3;3;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;40;2;2;2;2;1;2;32659;32658,6;32659;10;22;10,3938634997147;10,3938634997147;484
"7082";9283;2021;11;13;2;1;63;3;0;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;48;1;2;2;2;9;2;88459;28458,6;28459;11;46;11,3902899249349;10,2562056785857;2116
"7083";9285;2021;11;13;2;1;32;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;68;2;2;2;2;9;2;35000;20000;20000;12;14;10,4631033404715;9,90348755253613;196
"7084";9286;2021;11;13;2;1;48;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;78;2;2;2;1;9;2;32959;32958,6;32959;12;30;10,4030075073931;10,4030075073931;900
"7085";9287;2021;11;13;2;1;22;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;48;2;2;2;1;1;2;16000;16000;16000;12;4;9,68034400122192;9,68034400122192;16
"7086";9289;2021;11;13;2;1;26;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;48;2;2;2;1;9;2;15000;15000;15000;12;8;9,61580548008435;9,61580548008435;64
"7087";9289;2021;11;13;2;2;25;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;36;2;2;2;1;1;2;26459;24658,6;24659;12;7;10,1833365262162;10,1128810030062;49
"7088";9290;2021;11;13;2;2;25;3;0;1;1;1;6;0;1;2;0;0;3;1;0;0;0;0;0;0;0;48;2;2;2;1;2;2;40634;40634,4;40634;10;9;10,6123702774821;10,6123702774821;81
"7089";9290;2021;11;13;2;1;24;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;1;9;2;5000;5000;5000;9;9;8,51719319141624;8,51719319141624;81
"7090";9291;2021;11;13;2;1;37;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;67659;67658,6;67659;6;25;11,1222297504269;11,1222297504269;625
"7091";9292;2021;11;13;2;2;37;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;4;0;0;0;0;20;2;2;2;1;2;2;33659;31658,6;33659;16;15;10,4240238744853;10,4240238744853;225
"7092";9293;2021;11;13;2;2;29;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;44;2;2;2;1;1;2;18149;17658,6;17659;14;9;9,80634870173171;9,77897819581732;81
"7093";9293;2021;11;13;2;1;29;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;2;0;0;0;0;44;2;2;2;1;1;2;17659;17658,6;17659;14;9;9,77897819581732;9,77897819581732;81
"7094";9295;2021;11;13;2;2;43;3;2;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;1;9;2;20400;7000;7000;9;28;9,92329017983231;8,85366542803745;784
"7095";9302;2021;11;13;2;1;64;3;5;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;4;2;26000;26000;26000;4;54;10,1658518170036;10,1658518170036;2916
"7096";9302;2021;11;13;2;2;55;3;4;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;2;1;9;2;5200;4000;4000;6;43;8,55641390456952;8,29404964010203;1849
"7097";9302;2021;11;13;2;1;26;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;2500;2500;2500;9;11;7,82404601085629;7,82404601085629;121
"7098";9303;2021;11;13;2;1;50;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;2;2;1;9;2;23000;5000;5000;6;38;10,0432494949113;8,51719319141624;1444
"7099";9303;2021;11;13;2;2;55;3;0;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;8;2;2;2;1;1;2;1000;1000;1000;10;39;6,90775527898214;6,90775527898214;1521
"7100";9304;2021;11;13;2;1;72;3;1;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2;2;2;1;9;2;5200;4000;4000;4;62;8,55641390456952;8,29404964010203;3844
"7101";9307;2021;11;13;2;2;64;3;4;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;1;1;2;1;1;2;24453;7718,88;7719;4;54;10,1045032793772;8,95142455477382;2916
"7102";9308;2021;11;13;2;2;53;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;44;2;2;2;1;1;2;21659;21658,6;21659;12;35;9,98315788319364;9,98315788319364;1225
"7103";9309;2021;11;13;2;1;58;3;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;15000;15000;15000;6;46;9,61580548008435;9,61580548008435;2116
"7104";9320;2021;11;13;2;1;44;3;0;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;48;2;2;2;1;1;2;23659;23658,6;23659;9;29;10,071481964184;10,071481964184;841
